reason,language,genre,name_in_drive,size,source_id,title
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_024.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_034.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_028.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_036.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_033.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_039.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_032.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_035.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_037.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_042.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_040.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_046.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_048.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_052.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_057.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_058.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_062.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_059.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_064.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_061.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_072.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_076.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_074.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_080.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_075.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_079.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_083.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_087.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_084.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_090.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_091.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_093.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_094.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_092.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_096.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_098.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_100.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_104.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_106.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_108.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_110.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_112.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_115.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_121.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_123.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_124.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_127.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_134.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_130.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_135.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_136.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_139.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_138.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_137.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_145.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_141.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_147.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_150.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_153.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_152.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_148.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_154.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_158.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_159.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_161.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_162.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_164.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_169.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,podcast_or_discussion,e94b872620c114a9_167.wav,0,a1f2858e-e67b-4d1f-a938-24de5b5f1c87,දවස ගානේ ඔබේ ව්‍යාපාරයට එන හැම ප්‍රශ්නෙකටම උත්තර හොයන හැටි | CEO Mastery | Simplebooks
ambiguous,sinhala,drama,7cd02fdf288af65c_006.wav,0,3dc6b031-e27c-4fc9-ac5f-99ed423d9de3,ආදරේ දැනෙන්නෙ නැද්ද? 😒#deranalk #tvderana #aeawidin
ambiguous,sinhala,drama,7cd02fdf288af65c_007.wav,0,3dc6b031-e27c-4fc9-ac5f-99ed423d9de3,ආදරේ දැනෙන්නෙ නැද්ද? 😒#deranalk #tvderana #aeawidin
ambiguous,sinhala,interview,78c98eca53507ef5_002.wav,0,78c98eca53507ef5,Lankadeepa Online | Mind Talks With Kawi |  Visiting Lecturer Nalaka Jayasena
ambiguous,sinhala,interview,78c98eca53507ef5_001.wav,0,78c98eca53507ef5,Lankadeepa Online | Mind Talks With Kawi |  Visiting Lecturer Nalaka Jayasena
ambiguous,sinhala,interview,78c98eca53507ef5_003.wav,0,78c98eca53507ef5,Lankadeepa Online | Mind Talks With Kawi |  Visiting Lecturer Nalaka Jayasena
ambiguous,sinhala,interview,78c98eca53507ef5_004.wav,0,78c98eca53507ef5,Lankadeepa Online | Mind Talks With Kawi |  Visiting Lecturer Nalaka Jayasena
ambiguous,sinhala,interview,78c98eca53507ef5_005.wav,0,78c98eca53507ef5,Lankadeepa Online | Mind Talks With Kawi |  Visiting Lecturer Nalaka Jayasena
ambiguous,sinhala,interview,78c98eca53507ef5_006.wav,0,78c98eca53507ef5,Lankadeepa Online | Mind Talks With Kawi |  Visiting Lecturer Nalaka Jayasena
ambiguous,sinhala,interview,78c98eca53507ef5_007.wav,0,78c98eca53507ef5,Lankadeepa Online | Mind Talks With Kawi |  Visiting Lecturer Nalaka Jayasena
ambiguous,sinhala,interview,78c98eca53507ef5_010.wav,0,78c98eca53507ef5,Lankadeepa Online | Mind Talks With Kawi |  Visiting Lecturer Nalaka Jayasena
ambiguous,sinhala,interview,78c98eca53507ef5_009.wav,0,78c98eca53507ef5,Lankadeepa Online | Mind Talks With Kawi |  Visiting Lecturer Nalaka Jayasena
ambiguous,sinhala,interview,78c98eca53507ef5_008.wav,0,78c98eca53507ef5,Lankadeepa Online | Mind Talks With Kawi |  Visiting Lecturer Nalaka Jayasena
ambiguous,sinhala,interview,78c98eca53507ef5_011.wav,0,78c98eca53507ef5,Lankadeepa Online | Mind Talks With Kawi |  Visiting Lecturer Nalaka Jayasena
ambiguous,sinhala,interview,78c98eca53507ef5_000.wav,0,78c98eca53507ef5,Lankadeepa Online | Mind Talks With Kawi |  Visiting Lecturer Nalaka Jayasena
